CASENUM	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	EVENTNUM	VNUMBER1	AOI1	SOE	VNUMBER2	AOI2
201369503120	209.9552	4	6	1	75	11	2	1	12	35	9999	77
201369503138	16.1504	4	3	1	75	11	1	1	0	1	9999	77
201369503169	8.0752	4	1	3	75	11	1	1	12	12	2	12
201369503197	209.9552	4	6	3	75	11	1	1	12	12	2	82
201369503207	347.2336	4	4	3	75	11	1	1	83	12	2	62
201369503230	347.2336	4	4	4	75	11	1	1	62	12	2	82
201369503239	209.9552	4	6	4	75	11	1	2	12	12	1	63
201369503281	88.8272	4	5	4	75	11	1	1	55	61	5555	55
201369503281	88.8272	4	5	4	75	11	2	1	55	63	5555	55
201369503281	88.8272	4	5	4	75	11	3	1	12	25	9999	77
201369503293	88.8272	4	5	3	75	11	1	1	55	63	5555	55
201369503293	88.8272	4	5	3	75	11	2	1	12	33	9999	77
201369503293	88.8272	4	5	3	75	11	3	1	12	38	9999	77
201369503299	16.1504	4	3	3	75	11	1	1	12	12	2	6
201369503345	16.1504	4	3	4	75	11	1	2	12	12	1	62
201369503386	16.1504	4	3	3	75	11	1	1	12	12	2	6
201369503424	347.2336	4	4	4	75	11	1	1	99	14	2	11
201369503460	209.9552	4	6	4	75	11	1	1	61	12	2	81
201369503460	209.9552	4	6	4	75	11	2	2	6	12	3	12
201369503468	347.2336	4	4	3	75	11	1	1	55	63	5555	55
201369503468	347.2336	4	4	3	75	11	2	1	83	14	2	62
201369503478	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369503478	209.9552	4	6	3	75	11	2	2	12	12	3	6
201369503484	16.1504	4	3	3	75	11	1	1	12	9	9999	77
201369503541	347.2336	4	4	4	75	11	1	1	12	12	2	6
201369503592	16.1504	4	3	3	75	11	1	1	0	1	9999	77
201369503621	88.8272	4	5	3	75	11	1	1	55	63	5555	55
201369503621	88.8272	4	5	3	75	11	2	1	12	24	9999	77
201369503633	8.0752	4	1	4	75	11	1	1	55	63	5555	55
201369503633	8.0752	4	1	4	75	11	2	1	98	23	9999	77
201369503633	8.0752	4	1	4	75	11	3	1	98	25	9999	77
201369503634	347.2336	4	4	4	75	11	1	1	55	64	5555	55
201369503634	347.2336	4	4	4	75	11	2	1	99	59	9999	77
201369503659	16.1504	4	3	3	75	11	1	1	2	9	9999	77
201369503662	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369503670	16.1504	4	3	3	75	11	1	2	12	12	1	6
201369503681	209.9552	4	6	3	75	11	1	2	12	12	1	5
201369503689	16.1504	4	3	4	75	11	1	1	0	1	9999	77
201369503767	209.9552	4	6	4	75	11	1	2	12	12	1	82
201369503790	347.2336	4	4	3	75	11	1	1	82	12	2	63
201369503798	88.8272	4	5	3	75	11	1	2	12	12	1	83
201369503813	16.1504	4	3	3	75	11	1	1	83	9	9999	77
201369503816	16.1504	4	3	3	75	11	1	1	55	64	5555	55
201369503816	16.1504	4	3	3	75	11	2	1	62	25	9999	77
201369503825	16.1504	4	3	4	75	11	1	2	11	12	1	83
201369503834	347.2336	4	4	4	75	11	1	1	9	9	9999	77
201369503874	88.8272	4	5	4	75	11	1	1	12	12	2	6
201369503874	88.8272	4	5	4	75	11	2	2	12	12	3	6
201369503916	8.0752	4	1	3	75	11	1	1	55	63	5555	55
201369503916	8.0752	4	1	3	75	11	2	1	12	14	2	6
201369503923	16.1504	4	3	3	75	11	1	1	12	8	9999	77
201369503949	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369503959	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369503959	209.9552	4	6	3	75	11	2	2	12	12	3	63
201369503975	347.2336	4	4	4	75	11	1	1	81	12	2	12
201369503982	8.0752	4	1	4	75	11	1	1	12	12	2	62
201369503982	8.0752	4	1	4	75	11	2	2	55	63	5555	55
201369503982	8.0752	4	1	4	75	11	3	2	12	31	9999	77
201369503990	209.9552	4	6	4	75	11	1	2	12	12	1	82
201369504066	347.2336	4	4	3	75	11	1	1	1	12	2	7
201369504096	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369504097	88.8272	4	5	3	75	11	1	1	12	12	2	62
201369504103	347.2336	4	4	4	75	11	1	2	12	12	1	6
201369504106	16.1504	4	3	4	75	11	1	1	82	9	9999	77
201369504126	16.1504	4	3	3	75	11	1	2	12	12	1	7
201369504160	347.2336	4	4	3	75	11	1	2	12	12	1	5
201369504167	16.1504	4	3	3	75	11	1	1	12	15	9999	77
201369504172	88.8272	4	5	4	75	11	1	2	12	12	1	5
201369504180	16.1504	4	3	4	75	11	1	1	81	12	2	62
201369504233	347.2336	4	4	2	75	11	1	1	82	9	9999	77
201369504238	16.1504	4	3	2	75	11	1	1	12	12	2	10
201369504294	16.1504	4	3	3	75	11	1	1	55	63	5555	55
201369504294	16.1504	4	3	3	75	11	2	1	98	38	9999	77
201369504302	16.1504	4	3	3	75	11	1	1	0	1	9999	77
201369504308	347.2336	4	4	3	75	11	1	1	82	12	2	62
201369504313	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369504376	8.0752	4	1	3	75	11	1	1	12	12	2	6
201369504376	8.0752	4	1	3	75	11	2	2	12	12	3	6
201369504395	347.2336	4	4	4	75	11	1	1	6	12	2	6
201369504448	347.2336	4	4	2	75	11	1	1	61	12	2	3
201369504460	16.1504	4	3	2	75	11	1	2	12	12	1	7
201369504462	209.9552	4	6	2	75	11	1	1	12	12	2	6
201369504474	16.1504	4	3	2	75	11	1	1	81	12	2	98
201369504499	88.8272	4	5	2	75	11	1	1	12	12	2	11
201369504499	88.8272	4	5	2	75	11	2	2	1	12	3	61
201369504510	8.0752	4	1	2	75	11	1	2	12	12	1	9
201369504533	8.0752	4	1	3	75	11	1	2	12	12	1	82
201369504534	88.8272	4	5	3	75	11	1	1	55	64	5555	55
201369504534	88.8272	4	5	3	75	11	2	1	55	68	5555	55
201369504534	88.8272	4	5	3	75	11	3	1	12	12	2	7
201369504534	88.8272	4	5	3	75	11	4	2	98	12	3	7
201369504536	16.1504	4	3	3	75	11	1	1	12	8	9999	77
201369504556	347.2336	4	4	3	75	11	1	1	1	12	2	7
201369504585	16.1504	4	3	3	75	11	1	1	1	8	9999	77
201369504598	16.1504	4	3	4	75	11	1	1	12	12	2	3
201369504615	88.8272	4	5	4	75	11	1	2	55	64	5555	55
201369504615	88.8272	4	5	4	75	11	2	2	55	69	5555	55
201369504615	88.8272	4	5	4	75	11	3	2	12	12	1	9
201369504617	209.9552	4	6	4	75	11	1	1	12	12	2	6
201369504638	209.9552	4	6	3	75	11	1	1	12	9	9999	77
201369504640	8.0752	4	1	3	75	11	1	1	55	64	5555	55
201369504640	8.0752	4	1	3	75	11	2	1	98	33	9999	77
201369504640	8.0752	4	1	3	75	11	3	1	55	69	5555	55
201369504640	8.0752	4	1	3	75	11	4	1	55	63	5555	55
201369504640	8.0752	4	1	3	75	11	5	1	98	33	9999	77
201369504640	8.0752	4	1	3	75	11	6	1	55	69	5555	55
201369504640	8.0752	4	1	3	75	11	7	1	55	64	5555	55
201369504640	8.0752	4	1	3	75	11	8	1	55	65	5555	55
201369504640	8.0752	4	1	3	75	11	9	1	98	38	9999	77
201369504640	8.0752	4	1	3	75	11	10	1	55	67	5555	55
201369504640	8.0752	4	1	3	75	11	11	1	98	35	9999	77
201369504640	8.0752	4	1	3	75	11	12	1	0	1	9999	77
201369504660	347.2336	4	4	4	75	11	1	1	12	12	2	6
201369504670	16.1504	4	3	4	75	11	1	1	55	63	5555	55
201369504670	16.1504	4	3	4	75	11	2	1	81	25	9999	77
201369504749	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369504749	347.2336	4	4	3	75	11	2	2	82	12	3	6
201369504755	56.5264	4	2	3	75	11	1	2	12	12	1	62
201369504786	16.1504	4	3	4	75	11	1	1	82	9	9999	77
201369504796	347.2336	4	4	4	75	11	1	1	12	12	2	6
201369504847	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369504851	88.8272	4	5	2	75	11	1	1	12	11	9999	77
201369504851	88.8272	4	5	2	75	11	2	2	82	11	9999	77
201369504851	88.8272	4	5	2	75	11	3	3	12	11	9999	77
201369504851	88.8272	4	5	2	75	11	4	4	12	11	9999	77
201369504871	209.9552	4	6	2	75	11	1	2	12	12	1	82
201369504933	347.2336	4	4	3	75	11	1	1	55	63	5555	55
201369504933	347.2336	4	4	3	75	11	2	1	81	14	2	61
201369504935	88.8272	4	5	3	75	11	1	1	12	12	2	7
201369504935	88.8272	4	5	3	75	11	2	2	0	1	9999	77
201369504957	16.1504	4	3	3	75	11	1	1	12	9	9999	77
201369504969	209.9552	4	6	3	75	11	1	2	12	12	1	81
201369505001	347.2336	4	4	4	75	11	1	1	12	12	2	6
201369505004	16.1504	4	3	4	75	11	1	1	0	1	9999	77
201369505004	16.1504	4	3	4	75	11	2	1	55	64	5555	55
201369505004	16.1504	4	3	4	75	11	3	1	98	14	2	12
201369505041	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369505046	8.0752	4	1	3	75	11	1	1	55	64	5555	55
201369505046	8.0752	4	1	3	75	11	2	1	0	1	9999	77
201369505046	8.0752	4	1	3	75	11	3	1	13	21	9999	77
201369505091	209.9552	4	6	4	75	11	1	1	12	12	2	6
201369505152	209.9552	4	6	2	75	11	1	1	12	12	2	6
201369505152	209.9552	4	6	2	75	11	2	2	12	12	3	6
201369505168	16.1504	4	3	2	75	11	1	1	0	1	9999	77
201369505186	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369505201	16.1504	4	3	2	75	11	1	1	98	8	9999	77
201369505267	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369505298	16.1504	4	3	2	75	11	1	1	55	63	5555	55
201369505298	16.1504	4	3	2	75	11	2	1	12	35	9999	77
201369505298	16.1504	4	3	2	75	11	3	1	81	41	9999	77
201369505298	16.1504	4	3	2	75	11	4	1	12	42	9999	77
201369505319	347.2336	4	4	2	75	11	1	1	82	12	2	62
201369505353	209.9552	4	6	2	75	11	1	1	12	12	2	6
201369505395	347.2336	4	4	3	75	11	1	1	62	12	2	81
201369505435	16.1504	4	3	4	75	11	1	2	12	12	1	9
201369505455	209.9552	4	6	4	75	11	1	1	12	12	2	6
201369505489	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369505500	8.0752	4	1	2	75	11	1	1	12	12	2	12
201369505538	16.1504	4	3	2	75	11	1	1	0	5	9999	77
201369505551	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369505551	347.2336	4	4	2	75	11	2	2	12	12	3	6
201369505551	347.2336	4	4	2	75	11	3	3	12	12	4	6
201369505557	88.8272	4	5	2	75	11	1	1	55	63	5555	55
201369505557	88.8272	4	5	2	75	11	2	1	98	30	9999	77
201369505557	88.8272	4	5	2	75	11	3	1	98	30	9999	77
201369505557	88.8272	4	5	2	75	11	4	1	0	1	9999	77
201369505618	16.1504	4	3	3	75	11	1	1	2	8	9999	77
201369505626	347.2336	4	4	4	75	11	1	1	63	12	2	12
201369505633	16.1504	4	3	4	75	11	1	1	82	9	9999	77
201369505663	16.1504	4	3	2	75	11	1	1	0	5	9999	77
201369505681	209.9552	4	6	2	75	11	1	2	12	12	1	62
201369505701	347.2336	4	4	2	75	11	1	1	6	12	2	81
201369505753	209.9552	4	6	1	75	11	1	1	55	63	5555	55
201369505753	209.9552	4	6	1	75	11	2	1	12	32	9999	77
201369505757	88.8272	4	5	1	75	11	1	1	12	12	2	6
201369505776	8.0752	4	1	1	75	11	1	1	55	64	5555	55
201369505776	8.0752	4	1	1	75	11	2	1	3	24	9999	77
201369505776	8.0752	4	1	1	75	11	3	1	1	35	9999	77
201369505776	8.0752	4	1	1	75	11	4	1	0	1	9999	77
201369505811	88.8272	4	5	2	75	11	1	2	12	12	1	6
201369505811	88.8272	4	5	2	75	11	2	1	12	39	9999	77
201369505839	16.1504	4	3	2	75	11	1	1	11	15	9999	77
201369505863	347.2336	4	4	2	75	11	1	1	55	63	5555	55
201369505863	347.2336	4	4	2	75	11	2	1	99	14	2	10
201369505870	8.0752	4	1	2	75	11	1	1	12	12	2	12
201369505888	209.9552	4	6	2	75	11	1	1	98	12	2	8
201369505888	209.9552	4	6	2	75	11	2	2	98	12	3	10
201369505888	209.9552	4	6	2	75	11	3	3	98	12	1	98
201369505938	16.1504	4	3	4	75	11	1	1	12	12	2	6
201369505938	16.1504	4	3	4	75	11	2	2	12	12	3	6
201369505960	347.2336	4	4	4	75	11	1	2	12	12	1	7
201369505976	209.9552	4	6	4	75	11	1	1	12	12	2	8
201369505976	209.9552	4	6	4	75	11	2	1	55	63	5555	55
201369505976	209.9552	4	6	4	75	11	3	1	6	24	9999	77
201369506011	8.0752	4	1	3	75	11	1	1	55	64	5555	55
201369506011	8.0752	4	1	3	75	11	2	1	98	33	9999	77
201369506011	8.0752	4	1	3	75	11	3	1	55	65	5555	55
201369506011	8.0752	4	1	3	75	11	4	1	12	46	9999	77
201369506014	347.2336	4	4	3	75	11	1	1	55	63	5555	55
201369506014	347.2336	4	4	3	75	11	2	1	6	14	2	12
201369506031	88.8272	4	5	3	75	11	1	1	55	63	5555	55
201369506031	88.8272	4	5	3	75	11	2	1	12	38	9999	77
201369506106	347.2336	4	4	2	75	11	1	1	55	63	5555	55
201369506106	347.2336	4	4	2	75	11	2	1	62	35	9999	77
201369506196	8.0752	4	1	3	75	11	1	1	12	12	2	12
201369506215	209.9552	4	6	4	75	11	1	1	12	12	2	6
201369506227	8.0752	4	1	4	75	11	1	1	55	64	5555	55
201369506227	8.0752	4	1	4	75	11	2	1	0	1	9999	77
201369506251	16.1504	4	3	2	75	11	1	2	12	12	1	7
201369506256	8.0752	4	1	2	75	11	1	1	55	63	5555	55
201369506256	8.0752	4	1	2	75	11	2	1	82	33	9999	77
201369506256	8.0752	4	1	2	75	11	3	1	98	30	9999	77
201369506256	8.0752	4	1	2	75	11	4	1	98	40	9999	77
201369506256	8.0752	4	1	2	75	11	5	1	0	1	9999	77
201369506261	88.8272	4	5	2	75	11	1	2	12	12	1	61
201369506277	209.9552	4	6	2	75	11	1	1	12	11	9999	77
201369601732	8.0752	4	1	3	75	11	1	1	55	63	5555	55
201369601732	8.0752	4	1	3	75	11	2	1	14	33	9999	77
201369601732	8.0752	4	1	3	75	11	3	1	98	30	9999	77
201369601732	8.0752	4	1	3	75	11	4	1	98	42	9999	77
201369601732	8.0752	4	1	3	75	11	5	1	0	1	9999	77
201369601787	16.1504	4	3	2	75	11	1	1	98	8	9999	77
201369601818	209.9552	4	6	2	75	11	1	1	12	99	9999	77
201369601833	347.2336	4	4	2	75	11	1	1	11	12	2	81
201369601871	209.9552	4	6	1	75	11	1	1	55	64	5555	55
201369601871	209.9552	4	6	1	75	11	2	1	55	65	5555	55
201369601871	209.9552	4	6	1	75	11	3	2	55	64	5555	55
201369601871	209.9552	4	6	1	75	11	4	1	82	12	2	83
201369601876	347.2336	4	4	1	75	11	1	1	55	63	5555	55
201369601876	347.2336	4	4	1	75	11	2	1	83	42	9999	77
201369601887	88.8272	4	5	1	75	11	1	1	55	64	5555	55
201369601887	88.8272	4	5	1	75	11	2	1	98	24	9999	77
201369601887	88.8272	4	5	1	75	11	3	1	55	69	5555	55
201369601887	88.8272	4	5	1	75	11	4	1	55	63	5555	55
201369601887	88.8272	4	5	1	75	11	5	1	98	35	9999	77
201369601928	8.0752	4	1	1	75	11	1	1	55	63	5555	55
201369601928	8.0752	4	1	1	75	11	2	1	98	42	9999	77
201369601928	8.0752	4	1	1	75	11	3	1	12	35	9999	77
201369601928	8.0752	4	1	1	75	11	4	1	98	42	9999	77
201369601954	8.0752	4	1	1	75	11	1	1	55	63	5555	55
201369601954	8.0752	4	1	1	75	11	2	1	12	35	9999	77
201369601955	209.9552	4	6	1	75	11	1	1	12	12	2	6
201369601961	88.8272	4	5	1	75	11	1	1	12	12	2	6
201369601961	88.8272	4	5	1	75	11	2	2	12	12	3	6
201369601971	16.1504	4	3	2	75	11	1	1	7	8	9999	77
201369601989	88.8272	4	5	2	75	11	1	1	81	12	2	12
201369601989	88.8272	4	5	2	75	11	2	2	0	1	9999	77
201369602003	347.2336	4	4	2	75	11	1	1	12	12	2	82
201369602018	16.1504	4	3	2	75	11	1	1	55	71	9999	77
201369602018	16.1504	4	3	2	75	11	2	1	98	38	9999	77
201369602018	16.1504	4	3	2	75	11	3	1	98	38	9999	77
201369602018	16.1504	4	3	2	75	11	4	1	98	42	9999	77
201369602077	347.2336	4	4	1	75	11	1	1	6	12	2	12
201369602116	209.9552	4	6	2	75	11	1	2	12	12	1	82
201369602116	209.9552	4	6	2	75	11	2	1	62	12	3	12
201369602117	16.1504	4	3	2	75	11	1	1	98	8	9999	77
201369602119	347.2336	4	4	2	75	11	1	1	55	64	5555	55
201369602119	347.2336	4	4	2	75	11	2	1	99	14	2	63
201369602191	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369602197	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369602226	8.0752	4	1	4	75	11	1	1	12	12	2	12
201369602226	8.0752	4	1	4	75	11	2	2	11	12	3	12
201369602235	209.9552	4	6	4	75	11	1	1	12	12	2	6
201369602247	347.2336	4	4	1	75	11	1	1	12	12	2	6
201369602293	209.9552	4	6	1	75	11	1	1	55	63	5555	55
201369602293	209.9552	4	6	1	75	11	2	1	12	30	9999	77
201369602314	347.2336	4	4	2	75	11	1	1	7	12	2	1
201369602330	8.0752	4	1	2	75	11	1	1	55	64	5555	55
201369602330	8.0752	4	1	2	75	11	2	1	12	35	9999	77
201369602330	8.0752	4	1	2	75	11	3	1	55	67	5555	55
201369602330	8.0752	4	1	2	75	11	4	1	55	65	5555	55
201369602330	8.0752	4	1	2	75	11	5	1	12	12	2	12
201369602355	8.0752	4	1	2	75	11	1	1	55	68	5555	55
201369602355	8.0752	4	1	2	75	11	2	2	12	12	1	3
201369602400	347.2336	4	4	2	75	11	1	1	99	14	2	5
201369602426	88.8272	4	5	2	75	11	1	1	12	12	2	12
201369602434	16.1504	4	3	2	75	11	1	1	9	8	9999	77
201369602453	209.9552	4	6	2	75	11	1	1	12	12	2	2
201369602454	347.2336	4	4	2	75	11	1	1	5	12	2	62
201369602581	347.2336	4	4	1	75	11	1	1	83	12	2	9
201369602583	88.8272	4	5	1	75	11	1	1	55	64	5555	55
201369602583	88.8272	4	5	1	75	11	2	1	98	17	9999	77
201369602583	88.8272	4	5	1	75	11	3	1	55	69	5555	55
201369602583	88.8272	4	5	1	75	11	4	1	55	63	5555	55
201369602583	88.8272	4	5	1	75	11	5	1	0	1	9999	77
201369602583	88.8272	4	5	1	75	11	6	1	98	31	9999	77
201369602592	209.9552	4	6	1	75	11	1	2	12	12	1	82
201369602618	56.5264	4	2	1	75	11	1	2	12	12	1	62
201369602647	8.0752	4	1	2	75	11	1	1	12	12	2	12
201369602654	16.1504	4	3	2	75	11	1	1	82	8	9999	77
201369602661	347.2336	4	4	2	75	11	1	1	55	63	5555	55
201369602661	347.2336	4	4	2	75	11	2	1	98	59	9999	77
201369602661	347.2336	4	4	2	75	11	3	1	98	43	9999	77
201369602673	88.8272	4	5	2	75	11	1	2	12	12	1	61
201369602718	347.2336	4	4	2	75	11	1	2	12	12	1	81
201369602766	88.8272	4	5	1	75	11	1	1	55	63	5555	55
201369602766	88.8272	4	5	1	75	11	2	1	0	1	9999	77
201369602766	88.8272	4	5	1	75	11	3	1	98	31	9999	77
201369602766	88.8272	4	5	1	75	11	4	1	98	38	9999	77
201369602769	209.9552	4	6	1	75	11	1	1	55	64	5555	55
201369602769	209.9552	4	6	1	75	11	2	1	12	59	9999	77
201369602799	347.2336	4	4	1	75	11	1	1	1	12	2	11
201369602829	209.9552	4	6	2	75	11	1	1	12	12	2	82
201369602831	16.1504	4	3	2	75	11	1	1	0	5	9999	77
201369602856	347.2336	4	4	2	75	11	1	2	12	12	1	6
201369602888	16.1504	4	3	1	75	11	1	1	55	63	5555	55
201369602888	16.1504	4	3	1	75	11	2	1	81	38	9999	77
201369602906	88.8272	4	5	1	75	11	1	1	82	12	2	62
201369602906	88.8272	4	5	1	75	11	2	1	81	12	3	12
201369602941	16.1504	4	3	1	75	11	1	1	55	63	5555	55
201369602941	16.1504	4	3	1	75	11	2	1	82	24	9999	77
201369602953	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369602968	209.9552	4	6	3	75	11	1	1	55	64	5555	55
201369602968	209.9552	4	6	3	75	11	2	1	12	41	9999	77
201369602968	209.9552	4	6	3	75	11	3	1	0	1	9999	77
201369603026	16.1504	4	3	1	75	11	1	1	8	15	9999	77
201369603037	16.1504	4	3	1	75	11	1	1	9	12	2	9
201369603045	88.8272	4	5	1	75	11	1	1	55	63	5555	55
201369603045	88.8272	4	5	1	75	11	2	1	98	17	9999	77
201369603045	88.8272	4	5	1	75	11	3	1	0	3	9999	77
201369603052	16.1504	4	3	1	75	11	1	1	3	8	9999	77
201369603054	209.9552	4	6	1	75	11	1	1	55	64	5555	55
201369603054	209.9552	4	6	1	75	11	2	1	9	24	9999	77
201369603086	8.0752	4	1	1	75	11	1	1	12	12	2	12
201369603089	8.0752	4	1	1	75	11	1	1	55	68	5555	55
201369603089	8.0752	4	1	1	75	11	2	1	12	12	2	12
201369603109	88.8272	4	5	1	75	11	1	1	55	64	5555	55
201369603109	88.8272	4	5	1	75	11	2	1	98	57	9999	77
201369603109	88.8272	4	5	1	75	11	3	1	98	24	9999	77
201369603111	8.0752	4	1	1	75	11	1	1	12	12	2	62
201369603111	8.0752	4	1	1	75	11	2	2	12	12	3	9
201369603111	8.0752	4	1	1	75	11	3	1	55	64	5555	55
201369603111	8.0752	4	1	1	75	11	4	1	12	59	9999	77
201369603111	8.0752	4	1	1	75	11	5	1	19	54	4	13
201369603128	209.9552	4	6	1	75	11	1	1	55	64	5555	55
201369603128	209.9552	4	6	1	75	11	2	1	6	12	2	12
201369603147	347.2336	4	4	1	75	11	1	1	55	63	5555	55
201369603147	347.2336	4	4	1	75	11	2	1	83	14	2	63
201369603199	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369603217	209.9552	4	6	2	75	11	1	1	82	12	2	12
201369603233	347.2336	4	4	3	75	11	1	1	12	12	2	6
201369603245	209.9552	4	6	3	75	11	1	1	12	12	2	6
201369603286	88.8272	4	5	1	75	11	1	1	12	12	2	12
201369603298	209.9552	4	6	1	75	11	1	1	55	63	5555	55
201369603298	209.9552	4	6	1	75	11	2	1	1	35	9999	77
201369603305	8.0752	4	1	1	75	11	1	2	12	12	1	9
201369603305	8.0752	4	1	1	75	11	2	1	7	12	2	3
201369603305	8.0752	4	1	1	75	11	3	2	55	64	5555	55
201369603305	8.0752	4	1	1	75	11	4	2	1	24	9999	77
201369603306	16.1504	4	3	1	75	11	1	1	55	63	5555	55
201369603306	16.1504	4	3	1	75	11	2	1	81	17	9999	77
201369603306	16.1504	4	3	1	75	11	3	1	3	59	9999	77
201369603306	16.1504	4	3	1	75	11	4	1	6	42	9999	77
201369603306	16.1504	4	3	1	75	11	5	1	12	42	9999	77
201369603306	16.1504	4	3	1	75	11	6	1	14	17	9999	77
201369603313	8.0752	4	1	1	75	11	1	1	55	64	5555	55
201369603313	8.0752	4	1	1	75	11	2	1	98	33	9999	77
201369603313	8.0752	4	1	1	75	11	3	1	98	41	9999	77
201369603313	8.0752	4	1	1	75	11	4	1	98	33	9999	77
201369603313	8.0752	4	1	1	75	11	5	1	98	42	9999	77
201369603313	8.0752	4	1	1	75	11	6	1	0	1	9999	77
201369603329	8.0752	4	1	1	75	11	1	1	55	68	5555	55
201369603329	8.0752	4	1	1	75	11	2	1	12	12	2	9
201369603345	8.0752	4	1	1	75	11	1	1	12	12	2	6
201369603345	8.0752	4	1	1	75	11	2	2	12	12	3	6
201369603345	8.0752	4	1	1	75	11	3	3	12	12	4	6
201369603348	88.8272	4	5	1	75	11	1	1	55	61	5555	55
201369603348	88.8272	4	5	1	75	11	2	1	55	63	5555	55
201369603348	88.8272	4	5	1	75	11	3	1	12	35	9999	77
201369603348	88.8272	4	5	1	75	11	4	1	0	1	9999	77
201369603354	16.1504	4	3	1	75	11	1	1	62	8	9999	77
201369603377	88.8272	4	5	2	75	11	1	1	12	12	2	6
201369603377	88.8272	4	5	2	75	11	2	2	12	12	3	6
201369603398	347.2336	4	4	2	75	11	1	1	12	12	2	6
201369603448	16.1504	4	3	1	75	11	1	1	12	9	9999	77
201369603488	16.1504	4	3	1	75	11	1	1	12	12	2	6
201369603506	16.1504	4	3	2	75	11	1	1	12	9	9999	77
201369603510	56.5264	4	2	2	75	11	1	1	63	12	2	1
201369603510	56.5264	4	2	2	75	11	2	1	62	12	3	83
201369603519	209.9552	4	6	2	75	11	1	1	12	12	2	6
201369603531	8.0752	4	1	2	75	11	1	1	12	12	2	3
201369603531	8.0752	4	1	2	75	11	2	2	63	12	3	62
201369603531	8.0752	4	1	2	75	11	3	2	0	1	9999	77
201369603537	16.1504	4	3	2	75	11	1	1	12	9	9999	77
201369603550	347.2336	4	4	2	75	11	1	1	12	12	2	3
201369603552	88.8272	4	5	2	75	11	1	1	55	64	5555	55
201369603552	88.8272	4	5	2	75	11	2	1	12	43	9999	77
201369603552	88.8272	4	5	2	75	11	3	1	12	14	2	63
201369603552	88.8272	4	5	2	75	11	4	1	12	14	3	63
201369603552	88.8272	4	5	2	75	11	5	1	19	43	9999	77
201369603589	88.8272	4	5	1	75	11	1	2	12	12	1	63
201369603593	16.1504	4	3	1	75	11	1	1	0	1	9999	77
201369603593	16.1504	4	3	1	75	11	2	1	55	64	5555	55
201369603593	16.1504	4	3	1	75	11	3	1	98	30	9999	77
201369603608	8.0752	4	1	1	75	11	1	1	55	63	5555	55
201369603608	8.0752	4	1	1	75	11	2	1	12	30	9999	77
201369603620	209.9552	4	6	1	75	11	1	1	82	11	9999	77
201369603625	16.1504	4	3	1	75	11	1	1	55	68	5555	55
201369603625	16.1504	4	3	1	75	11	2	1	12	12	2	12
201369603672	88.8272	4	5	2	75	11	1	1	12	12	2	63
201369603674	347.2336	4	4	2	75	11	1	1	12	9	9999	77
201369603678	8.0752	4	1	2	75	11	1	1	55	63	5555	55
201369603678	8.0752	4	1	2	75	11	2	1	12	30	9999	77
201369603678	8.0752	4	1	2	75	11	3	1	82	42	9999	77
201369603717	8.0752	4	1	2	75	11	1	1	55	64	5555	55
201369603717	8.0752	4	1	2	75	11	2	1	12	31	9999	77
201369603717	8.0752	4	1	2	75	11	3	1	12	57	9999	77
201369603717	8.0752	4	1	2	75	11	4	1	55	65	5555	55
201369603717	8.0752	4	1	2	75	11	5	1	12	12	2	63
201369603743	8.0752	4	1	1	75	11	1	1	55	68	5555	55
201369603743	8.0752	4	1	1	75	11	2	1	55	64	5555	55
201369603743	8.0752	4	1	1	75	11	3	1	55	69	5555	55
201369603743	8.0752	4	1	1	75	11	4	1	55	68	5555	55
201369603743	8.0752	4	1	1	75	11	5	1	55	63	5555	55
201369603743	8.0752	4	1	1	75	11	6	1	0	1	9999	77
201369603743	8.0752	4	1	1	75	11	7	1	61	42	9999	77
201369603743	8.0752	4	1	1	75	11	8	1	98	42	9999	77
201369603743	8.0752	4	1	1	75	11	9	1	98	42	9999	77
201369603743	8.0752	4	1	1	75	11	10	1	98	42	9999	77
201369603743	8.0752	4	1	1	75	11	11	1	98	42	9999	77
201369603746	16.1504	4	3	1	75	11	1	1	55	63	5555	55
201369603746	16.1504	4	3	1	75	11	2	1	3	35	9999	77
201369603752	88.8272	4	5	1	75	11	1	1	12	12	2	12
201369603782	347.2336	4	4	1	75	11	1	1	61	12	2	81
201369603786	8.0752	4	1	1	75	11	1	1	55	68	5555	55
201369603786	8.0752	4	1	1	75	11	2	1	55	64	5555	55
201369603786	8.0752	4	1	1	75	11	3	1	12	42	9999	77
